event,time
mouse_move,2026-04-11 16:21:58.280349
mouse_move,2026-04-11 16:21:58.286817
mouse_move,2026-04-11 16:21:58.293975
mouse_move,2026-04-11 16:21:58.301150
mouse_move,2026-04-11 16:21:58.308245
mouse_move,2026-04-11 16:21:58.315379
mouse_move,2026-04-11 16:21:58.322471
mouse_move,2026-04-11 16:21:58.329577
mouse_move,2026-04-11 16:21:58.336828
mouse_move,2026-04-11 16:21:58.343054
mouse_move,2026-04-11 16:21:58.350772
mouse_move,2026-04-11 16:21:58.357651
mouse_move,2026-04-11 16:21:58.364921
mouse_move,2026-04-11 16:21:58.371310
mouse_move,2026-04-11 16:21:58.378917
mouse_move,2026-04-11 16:21:58.385420
mouse_move,2026-04-11 16:21:58.393137
mouse_move,2026-04-11 16:21:58.399756
mouse_move,2026-04-11 16:21:58.407721
mouse_move,2026-04-11 16:21:58.414001
mouse_move,2026-04-11 16:21:58.421078
mouse_move,2026-04-11 16:21:58.427500
mouse_move,2026-04-11 16:21:58.435231
mouse_move,2026-04-11 16:21:58.442100
mouse_move,2026-04-11 16:21:58.449183
mouse_move,2026-04-11 16:21:58.455837
mouse_move,2026-04-11 16:21:58.463499
mouse_move,2026-04-11 16:21:58.470132
mouse_move,2026-04-11 16:21:58.476730
mouse_move,2026-04-11 16:21:58.484161
mouse_move,2026-04-11 16:21:58.491436
mouse_move,2026-04-11 16:21:58.497917
mouse_move,2026-04-11 16:21:58.505522
mouse_move,2026-04-11 16:21:58.512108
mouse_move,2026-04-11 16:21:58.519308
mouse_move,2026-04-11 16:21:58.526183
mouse_move,2026-04-11 16:21:58.533866
mouse_move,2026-04-11 16:21:58.540028
mouse_move,2026-04-11 16:21:58.547602
mouse_move,2026-04-11 16:21:58.554159
mouse_move,2026-04-11 16:21:58.561494
mouse_move,2026-04-11 16:21:58.568500
mouse_move,2026-04-11 16:21:58.575209
mouse_move,2026-04-11 16:21:58.582606
mouse_move,2026-04-11 16:21:58.589575
mouse_move,2026-04-11 16:21:58.596588
mouse_move,2026-04-11 16:21:58.603893
mouse_move,2026-04-11 16:21:58.610089
mouse_move,2026-04-11 16:21:58.617987
mouse_move,2026-04-11 16:21:58.624295
mouse_move,2026-04-11 16:21:58.631691
mouse_move,2026-04-11 16:21:58.638933
mouse_move,2026-04-11 16:21:58.645685
mouse_move,2026-04-11 16:21:58.652436
mouse_move,2026-04-11 16:21:58.659667
mouse_move,2026-04-11 16:21:58.666422
mouse_move,2026-04-11 16:21:58.674277
mouse_move,2026-04-11 16:21:58.681121
mouse_move,2026-04-11 16:21:58.687933
mouse_move,2026-04-11 16:21:58.694755
mouse_move,2026-04-11 16:21:58.702313
mouse_move,2026-04-11 16:21:58.708700
mouse_move,2026-04-11 16:21:58.715823
mouse_move,2026-04-11 16:21:58.723082
mouse_move,2026-04-11 16:21:58.730430
mouse_move,2026-04-11 16:21:58.736946
mouse_move,2026-04-11 16:21:58.743758
mouse_move,2026-04-11 16:21:58.750970
mouse_move,2026-04-11 16:21:58.758642
mouse_move,2026-04-11 16:21:58.765585
mouse_move,2026-04-11 16:21:58.772502
mouse_move,2026-04-11 16:21:58.778576
mouse_move,2026-04-11 16:21:58.786634
mouse_move,2026-04-11 16:21:58.792896
mouse_move,2026-04-11 16:21:58.800557
mouse_move,2026-04-11 16:21:58.807409
mouse_move,2026-04-11 16:21:58.814747
mouse_move,2026-04-11 16:21:58.821246
mouse_move,2026-04-11 16:21:58.828132
mouse_move,2026-04-11 16:21:58.835302
mouse_move,2026-04-11 16:21:58.842562
mouse_move,2026-04-11 16:21:58.849533
mouse_move,2026-04-11 16:21:58.856991
mouse_move,2026-04-11 16:21:58.863537
mouse_move,2026-04-11 16:21:58.870849
mouse_move,2026-04-11 16:21:58.877245
mouse_move,2026-04-11 16:21:58.884423
mouse_move,2026-04-11 16:21:58.898766
mouse_move,2026-04-11 16:21:58.905653
mouse_move,2026-04-11 16:21:58.913100
mouse_move,2026-04-11 16:21:58.919522
mouse_move,2026-04-11 16:21:58.926425
mouse_move,2026-04-11 16:21:58.933804
mouse_move,2026-04-11 16:21:58.941454
mouse_move,2026-04-11 16:21:58.947411
mouse_move,2026-04-11 16:21:58.955138
mouse_move,2026-04-11 16:21:58.961598
mouse_move,2026-04-11 16:21:58.968824
mouse_move,2026-04-11 16:21:58.975260
mouse_move,2026-04-11 16:21:58.983106
mouse_move,2026-04-11 16:21:58.989268
mouse_move,2026-04-11 16:21:58.996678
mouse_move,2026-04-11 16:21:59.003661
mouse_move,2026-04-11 16:21:59.010495
mouse_move,2026-04-11 16:21:59.018119
mouse_move,2026-04-11 16:21:59.025012
mouse_move,2026-04-11 16:21:59.032319
mouse_move,2026-04-11 16:21:59.039173
mouse_move,2026-04-11 16:21:59.045938
mouse_move,2026-04-11 16:21:59.053195
mouse_move,2026-04-11 16:21:59.059915
mouse_move,2026-04-11 16:21:59.067291
mouse_move,2026-04-11 16:21:59.074189
mouse_move,2026-04-11 16:21:59.081660
mouse_move,2026-04-11 16:21:59.096109
mouse_move,2026-04-11 16:21:59.102519
mouse_move,2026-04-11 16:21:59.109361
mouse_move,2026-04-11 16:21:59.116298
mouse_move,2026-04-11 16:21:59.122916
mouse_move,2026-04-11 16:21:59.130206
mouse_move,2026-04-11 16:21:59.137676
mouse_move,2026-04-11 16:21:59.143761
mouse_move,2026-04-11 16:21:59.151650
mouse_move,2026-04-11 16:21:59.158261
mouse_move,2026-04-11 16:21:59.165850
mouse_move,2026-04-11 16:21:59.172632
mouse_move,2026-04-11 16:21:59.179408
mouse_move,2026-04-11 16:21:59.186380
mouse_move,2026-04-11 16:21:59.193317
mouse_move,2026-04-11 16:21:59.200327
mouse_move,2026-04-11 16:21:59.207648
mouse_move,2026-04-11 16:21:59.214613
mouse_move,2026-04-11 16:21:59.221888
mouse_move,2026-04-11 16:21:59.228138
mouse_move,2026-04-11 16:21:59.235895
mouse_move,2026-04-11 16:21:59.242399
mouse_move,2026-04-11 16:21:59.250030
mouse_move,2026-04-11 16:21:59.256652
mouse_move,2026-04-11 16:21:59.263902
mouse_move,2026-04-11 16:21:59.270545
mouse_move,2026-04-11 16:21:59.277483
mouse_move,2026-04-11 16:21:59.284841
mouse_move,2026-04-11 16:21:59.291567
mouse_move,2026-04-11 16:21:59.299004
mouse_move,2026-04-11 16:21:59.306039
mouse_move,2026-04-11 16:21:59.312979
mouse_move,2026-04-11 16:21:59.320278
mouse_move,2026-04-11 16:21:59.326575
mouse_move,2026-04-11 16:21:59.334299
mouse_move,2026-04-11 16:21:59.341335
mouse_move,2026-04-11 16:21:59.348766
mouse_move,2026-04-11 16:21:59.355104
mouse_move,2026-04-11 16:21:59.362535
mouse_move,2026-04-11 16:21:59.369185
mouse_move,2026-04-11 16:21:59.376083
mouse_move,2026-04-11 16:21:59.383615
mouse_move,2026-04-11 16:21:59.390738
mouse_move,2026-04-11 16:21:59.397345
mouse_move,2026-04-11 16:21:59.404113
mouse_move,2026-04-11 16:21:59.411020
mouse_move,2026-04-11 16:21:59.418614
mouse_move,2026-04-11 16:21:59.425469
mouse_move,2026-04-11 16:21:59.432722
mouse_move,2026-04-11 16:21:59.439070
mouse_move,2026-04-11 16:21:59.446385
mouse_move,2026-04-11 16:21:59.453620
mouse_move,2026-04-11 16:21:59.460677
mouse_move,2026-04-11 16:21:59.468183
mouse_move,2026-04-11 16:21:59.475385
mouse_move,2026-04-11 16:21:59.481769
mouse_move,2026-04-11 16:21:59.489106
mouse_move,2026-04-11 16:21:59.495627
mouse_move,2026-04-11 16:21:59.502968
mouse_move,2026-04-11 16:21:59.509522
mouse_move,2026-04-11 16:21:59.517352
mouse_move,2026-04-11 16:21:59.523512
mouse_move,2026-04-11 16:21:59.531425
mouse_move,2026-04-11 16:21:59.538119
mouse_move,2026-04-11 16:21:59.545402
mouse_move,2026-04-11 16:21:59.552100
mouse_move,2026-04-11 16:21:59.559124
mouse_move,2026-04-11 16:21:59.566528
mouse_move,2026-04-11 16:21:59.629910
mouse_move,2026-04-11 16:21:59.650658
mouse_move,2026-04-11 16:21:59.657883
mouse_move,2026-04-11 16:21:59.672247
mouse_move,2026-04-11 16:21:59.678915
mouse_move,2026-04-11 16:21:59.686190
mouse_move,2026-04-11 16:21:59.692472
mouse_move,2026-04-11 16:21:59.700120
mouse_move,2026-04-11 16:21:59.706480
mouse_move,2026-04-11 16:21:59.713703
mouse_move,2026-04-11 16:21:59.720506
mouse_move,2026-04-11 16:21:59.727413
mouse_move,2026-04-11 16:21:59.734618
mouse_move,2026-04-11 16:21:59.741791
mouse_move,2026-04-11 16:21:59.748505
mouse_move,2026-04-11 16:21:59.756000
mouse_move,2026-04-11 16:21:59.762380
mouse_move,2026-04-11 16:21:59.770039
mouse_move,2026-04-11 16:21:59.776453
mouse_move,2026-04-11 16:21:59.783932
mouse_move,2026-04-11 16:21:59.790649
mouse_move,2026-04-11 16:21:59.797688
mouse_move,2026-04-11 16:21:59.804941
mouse_move,2026-04-11 16:21:59.811869
mouse_move,2026-04-11 16:21:59.818415
mouse_move,2026-04-11 16:21:59.825923
mouse_move,2026-04-11 16:21:59.832563
mouse_move,2026-04-11 16:21:59.854756
mouse_move,2026-04-11 16:21:59.889387
mouse_move,2026-04-11 16:21:59.895719
mouse_move,2026-04-11 16:21:59.902642
mouse_move,2026-04-11 16:21:59.908281
mouse_move,2026-04-11 16:22:00.248411
mouse_move,2026-04-11 16:22:00.254122
mouse_move,2026-04-11 16:22:00.261858
mouse_move,2026-04-11 16:22:00.268797
mouse_move,2026-04-11 16:22:00.275944
mouse_move,2026-04-11 16:22:00.282526
mouse_move,2026-04-11 16:22:00.289834
mouse_move,2026-04-11 16:22:00.296354
mouse_move,2026-04-11 16:22:00.303629
mouse_move,2026-04-11 16:22:00.310727
mouse_move,2026-04-11 16:22:00.318118
mouse_move,2026-04-11 16:22:00.324863
mouse_move,2026-04-11 16:22:00.332559
mouse_move,2026-04-11 16:22:00.338804
mouse_move,2026-04-11 16:22:00.345921
mouse_move,2026-04-11 16:22:00.352675
mouse_move,2026-04-11 16:22:00.359494
mouse_move,2026-04-11 16:22:00.366633
mouse_move,2026-04-11 16:22:00.374039
mouse_move,2026-04-11 16:22:00.380484
mouse_move,2026-04-11 16:22:00.388367
mouse_move,2026-04-11 16:22:00.395202
mouse_move,2026-04-11 16:22:00.402473
mouse_move,2026-04-11 16:22:00.408716
mouse_move,2026-04-11 16:22:00.416081
mouse_move,2026-04-11 16:22:00.422928
mouse_move,2026-04-11 16:22:00.430240
mouse_move,2026-04-11 16:22:00.436658
mouse_move,2026-04-11 16:22:00.443802
mouse_move,2026-04-11 16:22:00.451064
mouse_move,2026-04-11 16:22:00.458307
mouse_move,2026-04-11 16:22:00.465027
mouse_move,2026-04-11 16:22:00.472655
mouse_move,2026-04-11 16:22:00.478782
mouse_move,2026-04-11 16:22:00.486340
mouse_move,2026-04-11 16:22:00.492589
mouse_move,2026-04-11 16:22:00.500763
mouse_move,2026-04-11 16:22:00.507224
mouse_move,2026-04-11 16:22:00.514806
mouse_move,2026-04-11 16:22:00.521620
mouse_move,2026-04-11 16:22:00.528759
mouse_move,2026-04-11 16:22:00.535631
mouse_move,2026-04-11 16:22:00.542565
mouse_move,2026-04-11 16:22:00.549723
mouse_move,2026-04-11 16:22:00.556704
mouse_move,2026-04-11 16:22:00.563451
mouse_move,2026-04-11 16:22:00.570845
mouse_move,2026-04-11 16:22:00.576843
mouse_move,2026-04-11 16:22:00.585092
mouse_move,2026-04-11 16:22:00.591695
mouse_move,2026-04-11 16:22:00.598915
mouse_move,2026-04-11 16:22:00.605553
mouse_move,2026-04-11 16:22:00.612785
mouse_move,2026-04-11 16:22:00.619532
mouse_move,2026-04-11 16:22:00.626593
mouse_move,2026-04-11 16:22:00.641160
mouse_move,2026-04-11 16:22:00.690349
mouse_move,2026-04-11 16:22:00.697457
mouse_move,2026-04-11 16:22:00.704051
mouse_move,2026-04-11 16:22:00.710904
mouse_move,2026-04-11 16:22:00.717879
mouse_move,2026-04-11 16:22:00.725228
mouse_move,2026-04-11 16:22:00.732198
mouse_move,2026-04-11 16:22:00.739401
mouse_move,2026-04-11 16:22:00.745577
mouse_move,2026-04-11 16:22:00.753140
mouse_move,2026-04-11 16:22:00.760045
mouse_move,2026-04-11 16:22:00.767384
mouse_move,2026-04-11 16:22:00.774105
mouse_move,2026-04-11 16:22:00.781337
mouse_move,2026-04-11 16:22:00.788223
mouse_move,2026-04-11 16:22:00.795295
mouse_move,2026-04-11 16:22:00.802245
mouse_move,2026-04-11 16:22:00.809287
mouse_move,2026-04-11 16:22:00.816311
mouse_move,2026-04-11 16:22:00.824152
mouse_move,2026-04-11 16:22:00.837532
mouse_move,2026-04-11 16:22:00.851804
mouse_move,2026-04-11 16:22:00.856417
key_press,2026-04-11 16:22:04.458117
key_press,2026-04-11 16:22:04.671189
